Project Name,Sample ID,latlong,Latitude,Longitude,Biome,Environmental Feature,Environmental Material,Acidity
HOT ALOHA time/depth series,SAMN11874851,"(22.7322,-158.008),(22.75,-158),(22.7322,-158.008)",22.7322,-158.008,marine biome,marine photic zone,sea water,7.94
HOT ALOHA time/depth series,SAMN11874853,"(22.7322,-158.008),(22.75,-158),(22.7322,-158.008)",22.7322,-158.008,marine biome,marine photic zone,sea water,7.86
HOT ALOHA time/depth series,SAMN11874854,"(22.6968,-157.933),(22.75,-158),(22.6968,-157.933)",22.6968,-157.933,marine biome,marine photic zone,sea water,7.45
HOT ALOHA time/depth series,SAMN11874855,"(22.75,-158.001),(22.75,-158),(22.75,-158.001)",22.75,-158.001,marine biome,marine photic zone,sea water,8.08
HOT ALOHA time/depth series,SAMN11874856,"(22.75,-158.001),(22.75,-158),(22.75,-158.001)",22.75,-158.001,marine biome,marine photic zone,sea water,8.07
HOT ALOHA time/depth series,SAMN11874858,"(22.75,-158.001),(22.75,-158),(22.75,-158.001)",22.75,-158.001,marine biome,marine photic zone,sea water,8.07
HOT ALOHA time/depth series,SAMN11874860,"(22.6703,-157.999),(22.75,-158),(22.6703,-157.999)",22.6703,-157.999,marine biome,marine photic zone,sea water,7.89
HOT ALOHA time/depth series,SAMN11874862,"(22.6783,-158.036),(22.75,-158),(22.6783,-158.036)",22.6783,-158.036,marine biome,marine photic zone,sea water,7.42
HOT ALOHA time/depth series,SAMN11874863,"(22.6883,-158.056),(22.75,-158),(22.6883,-158.056)",22.6883,-158.056,marine biome,marine photic zone,sea water,8.07
HOT ALOHA time/depth series,SAMN11874867,"(22.7493,-157.991),(22.75,-158),(22.7493,-157.991)",22.7493,-157.991,marine biome,marine photic zone,sea water,8.07
HOT ALOHA time/depth series,SAMN11874868,"(22.7493,-157.991),(22.75,-158),(22.7493,-157.991)",22.7493,-157.991,marine biome,marine photic zone,sea water,8.07
HOT ALOHA time/depth series,SAMN11874870,"(22.7493,-157.991),(22.75,-158),(22.7493,-157.991)",22.7493,-157.991,marine biome,marine photic zone,sea water,8.07
HOT ALOHA time/depth series,SAMN11874871,"(22.7567,-157.985),(22.75,-158),(22.7567,-157.985)",22.7567,-157.985,marine biome,marine photic zone,sea water,8.07
HOT ALOHA time/depth series,SAMN11874875,"(22.7497,-158.001),(22.75,-158),(22.7497,-158.001)",22.7497,-158.001,marine biome,marine photic zone,sea water,7.94
HOT ALOHA time/depth series,SAMN11874877,"(22.7497,-158.001),(22.75,-158),(22.7497,-158.001)",22.7497,-158.001,marine biome,marine photic zone,sea water,7.92
HOT DeLong,SAMN02798443,"(22.8027,-158.074),(22.75,-158),(22.8027,-158.0742)",22.8027,-158.074,oceanic epipelagic zone biome,marine mesopelagic zone,sea water,7.53
HOT DeLong,SAMN02798444,"(22.668,-158.02),(22.75,-158),(22.668,-158.0198)",22.668,-158.02,oceanic epipelagic zone biome,marine mesopelagic zone,sea water,7.57
HOT DeLong,SAMN02798445,"(22.7553,-157.993),(22.75,-158),(22.7553,-157.9928)",22.7553,-157.993,oceanic epipelagic zone biome,marine mesopelagic zone,sea water,7.53
HOT DeLong,SAMN02798446,"(22.794,-157.923),(22.75,-158),(22.794,-157.9235)",22.794,-157.923,oceanic epipelagic zone biome,marine mesopelagic zone,sea water,7.46
HOT DeLong,SAMN02798447,"(22.7025,-157.987),(22.75,-158),(22.7025,-157.987)",22.7025,-157.987,oceanic epipelagic zone biome,marine mesopelagic zone,sea water,7.53
HOT DeLong,SAMN02798448,"(22.6922,-157.958),(22.75,-158),(22.6922,-157.9578)",22.6922,-157.958,oceanic epipelagic zone biome,marine mesopelagic zone,sea water,7.52
HOT DeLong,SAMN02798449,"(22.8117,-157.972),(22.75,-158),(22.8117,-157.9718)",22.8117,-157.972,oceanic epipelagic zone biome,marine mesopelagic zone,sea water,7.49
HOT DeLong,SAMN02798450,"(22.7312,-158.061),(22.75,-158),(22.7312,-158.0612)",22.7312,-158.061,oceanic epipelagic zone biome,marine mesopelagic zone,sea water,7.52
HOT DeLong,SAMN02798451,"(22.7878,-157.995),(22.75,-158),(22.7878,-157.9953)",22.7878,-157.995,oceanic epipelagic zone biome,marine mesopelagic zone,sea water,7.54
HOT DeLong,SAMN02798453,"(22.7762,-158.004),(22.75,-158),(22.7762,-158.0038)",22.7762,-158.004,oceanic epipelagic zone biome,marine mesopelagic zone,sea water,7.51
HOT DeLong,SAMN02798454,"(22.8022,-158.029),(22.75,-158),(22.8022,-158.0288)",22.8022,-158.029,oceanic epipelagic zone biome,marine mesopelagic zone,sea water,7.47
HOT DeLong,SAMN02798455,"(22.6712,-157.983),(22.75,-158),(22.6712,-157.983)",22.6712,-157.983,oceanic epipelagic zone biome,marine mesopelagic zone,sea water,7.49
HOT DeLong,SAMN02798456,"(22.7022,-158.052),(22.75,-158),(22.7022,-158.052)",22.7022,-158.052,oceanic epipelagic zone biome,marine mesopelagic zone,sea water,7.52
HOT DeLong,SAMN02798457,"(22.7255,-158.071),(22.75,-158),(22.7255,-158.0708)",22.7255,-158.071,oceanic epipelagic zone biome,marine mesopelagic zone,sea water,7.56
HOT DeLong,SAMN02798459,"(22.7562,-157.97),(22.75,-158),(22.7562,-157.97)",22.7562,-157.97,oceanic epipelagic zone biome,marine mesopelagic zone,sea water,7.56
HOT DeLong,SAMN02798460,"(22.796,-158.017),(22.75,-158),(22.796,-158.0167)",22.796,-158.017,oceanic epipelagic zone biome,marine mesopelagic zone,sea water,7.55
HOT DeLong,SAMN02798461,"(22.7148,-158.036),(22.75,-158),(22.7148,-158.0365)",22.7148,-158.036,oceanic epipelagic zone biome,marine mesopelagic zone,sea water,7.52
HOT DeLong,SAMN02798462,"(22.7717,-157.999),(22.75,-158),(22.7717,-157.9987)",22.7717,-157.999,oceanic epipelagic zone biome,marine mesopelagic zone,sea water,7.53
HOT DeLong,SAMN02798463,"(22.7507,-158.001),(22.75,-158),(22.7507,-158.0013)",22.7507,-158.001,oceanic epipelagic zone biome,marine mesopelagic zone,sea water,7.53
OSD,SAMEA3275582,"(33.32306,-79.16763),(33.32306,-79.16763)",33.32306,-79.16763,marine biome,coastal water body,brackish water,7.92
OSD,SAMEA3275603,"(45.502,12.4176),(45.502,12.4176)",45.502,12.4176,mediterranean sea biome,lagoon,brackish water,7.67
OSD,SAMEA3275576,"(45.4568,12.2605),(45.4568,12.2605)",45.4568,12.2605,mediterranean sea biome,lagoon,brackish water,7.83
OSD,SAMEA3275571,"(41.6835,-8.8341),(41.6835,-8.8341)",41.6835,-8.8341,estuarine biome,estuary,coastal sea water,8.25
OSD,SAMEA3275570,"(41.1416,-8.6668),(41.1416,-8.6668)",41.1416,-8.6668,estuarine biome,estuary,coastal sea water,7.83
OSD,SAMEA3275499,"(36.997655,-7.981656),(36.997655,-7.981656)",36.997655,-7.981656,marine biome,ocean,coastal sea water,8.15
OSD,SAMEA3275577,"(-36.292794,174.818567),(-36.292794,174.818567)",-36.292794,174.818567,marine biome,ocean,coastal sea water,8.34
OSD,SAMEA3275484,"(38.41333,27.03421),(38.41333,27.03421)",38.41333,27.03421,marine biome,sea,coastal sea water,8.29
OSD,SAMEA3275598,"(9.3485,-82.266),(9.3485,-82.266)",9.3485,-82.266,marine pelagic biome,sea,coastal sea water,8.12
OSD,SAMEA3275624,"(35.1927,-2.88005),(35.1927,-2.88005)",35.1927,-2.88005,mediterranean sea biome,brackish estuary,coastal sea water,7.89
OSD,SAMEA3275623,"(35.086353,-2.214658),(35.086353,-2.214658)",35.086353,-2.214658,mediterranean sea biome,sea,coastal sea water,8.03
OSD,SAMEA3275601,"(45.325568,13.33189),(45.325568,13.33189)",45.325568,13.33189,mediterranean sea biome,sea,coastal sea water,8.3
OSD,SAMEA3275555,"(35.086353,-2.214658),(35.086353,-2.214658)",35.086353,-2.214658,mediterranean sea biome,sea,coastal sea water,8.01
OSD,SAMEA3275645,"(48.7778,-3.9375),(48.7778,-3.9375)",48.7778,-3.9375,neritic epipelagic zone biome,coastal water body,coastal sea water,8.02
OSD,SAMEA3275503,"(44.6936,-63.6403),(44.6936,-63.6403)",44.6936,-63.6403,neritic epipelagic zone biome,natural harbor,coastal sea water,8.2
OSD,SAMEA3275500,"(44.6936,-63.6403),(44.6936,-63.6403)",44.6936,-63.6403,neritic epipelagic zone biome,natural harbor,coastal sea water,8.2
OSD,SAMEA3275502,"(44.6936,-63.6403),(44.6936,-63.6403)",44.6936,-63.6403,neritic epipelagic zone biome,natural harbor,coastal sea water,8.2
OSD,SAMEA3275558,"(32.74675,-9.036667),(32.74675,-9.036667)",32.74675,-9.036667,neritic mesopelagic zone biome,ocean,coastal sea water,8.15
OSD,SAMEA3275557,"(33.583917,-7.700639),(33.583917,-7.700639)",33.583917,-7.700639,neritic mesopelagic zone biome,ocean,coastal sea water,8.15
OSD,SAMEA3275556,"(33.259611,-8.499222),(33.259611,-8.499222)",33.259611,-8.499222,neritic mesopelagic zone biome,ocean,coastal sea water,8.36
OSD,SAMEA3275552,"(38.5297,-28.601778),(38.5297,-28.601778)",38.5297,-28.601778,oceanic epipelagic zone biome,ocean,coastal sea water,8.082
OSD,SAMEA3275615,"(38.6792,-76.1742),(38.6792,-76.1742)",38.6792,-76.1742,marine biome,ocean,estuarine water,7.98
OSD,SAMEA3275559,"(38.48435,21.31689),(38.48435,21.31689)",38.48435,21.31689,freshwater lake biome,freshwater lake,fresh water,8.36
OSD,SAMEA3275636,"(41.839834,-83.18995),(41.839834,-83.18995)",41.839834,-83.18995,large lake biome,freshwater lake,fresh water,8.78
OSD,SAMEA3275535,"(34.41,-9.51),(34.41,-9.51)",34.41,-9.51,marine biome,ocean,mesotrophic water,8.14
OSD,SAMEA3282985,"(38.6667,-9.4367),(38.6667,-9.4367)",38.6667,-9.4367,marine biome,pelagic isothermal surface,mesotrophic water,8.5
OSD,SAMEA3275486,"(43.2655,-2.89966),(43.43287,-2.90056)",43.2655,-2.89966,marine pelagic biome,pelagic isothermal surface,oligotrophic water,8.1
OSD,SAMEA3275519,"(32.0694,34.843),(32.0694,34.843)",32.0694,34.843,mediterranean sea biome,sea,oligotrophic water,8.18
OSD,SAMEA3275639,"(35.661,24.99),(35.661,24.99)",35.661,24.99,oceanic epipelagic zone biome,deep chlorophyll maximum layer,oligotrophic water,8.2
OSD,SAMEA3275547,"(35.35,25.29),(35.35,25.29)",35.35,25.29,oceanic epipelagic zone biome,sea,oligotrophic water,8.2
OSD,SAMEA3275640,"(35.661,24.99),(35.661,24.99)",35.661,24.99,oceanic epipelagic zone biome,sea,oligotrophic water,8.2
OSD,SAMEA3275509,"(31.98282,-81.01667),(31.98282,-81.01667)",31.98282,-81.01667,estuarine biome,estuary,sea water,7.53
OSD,SAMEA3275610,"(32.7524,-79.89954),(32.7524,-79.89954)",32.7524,-79.89954,estuarine biome,harbor,sea water,8
OSD,SAMEA3275505,"(8.873739,81.077344),(8.873739,81.077344)",8.873739,81.077344,marine biome,bay,sea water,8.06
OSD,SAMEA3275600,"(43.333333,-1.925),(43.333333,-1.925)",43.333333,-1.925,marine biome,bay,sea water,8.34
OSD,SAMEA3275605,"(27.61578,-82.72587),(27.61578,-82.72587)",27.61578,-82.72587,marine biome,coastal inlet,sea water,8.23
OSD,SAMEA3275512,"(31.383607,-80.866685),(31.383607,-80.866685)",31.383607,-80.866685,marine biome,continental shelf,sea water,7.97
OSD,SAMEA3275548,"(35.35,25.29),(35.35,25.29)",35.35,25.29,marine biome,deep chlorophyll maximum layer,sea water,8.2
OSD,SAMEA3275514,"(60.16121,5.11504),(60.16121,5.11504)",60.16121,5.11504,marine biome,fjord,sea water,7.91
OSD,SAMEA3275578,"(46.44155,30.77595),(46.44155,30.77595)",46.44155,30.77595,marine biome,landlocked sea,sea water,8.4
OSD,SAMEA3275518,"(-33.897069,18.386825),(-33.93572,18.47147)",-33.897069,18.386825,marine biome,ocean,sea water,6.5
OSD,SAMEA3282986,"(-34.7,-54.266),(-34.7,-54.266)",-34.7,-54.266,marine biome,ocean,sea water,8.16
OSD,SAMEA3275491,"(37.4328,-25.19),(37.4328,-25.19)",37.4328,-25.19,marine biome,ocean,sea water,7.43
OSD,SAMEA3275612,"(26.10293,-80.09315),(26.10293,-80.09315)",26.10293,-80.09315,marine biome,ocean,sea water,8.03
OSD,SAMEA3275611,"(24.7449,-80.78375),(24.7449,-80.78375)",24.7449,-80.78375,marine biome,ocean,sea water,7.89
OSD,SAMEA3275607,"(32.86698,-117.25725),(32.86698,-117.25725)",32.86698,-117.25725,marine biome,ocean,sea water,7.92
OSD,SAMEA3275561,"(37.005053,-7.973119),(37.005053,-7.973119)",37.005053,-7.973119,marine biome,ocean,sea water,7.99
OSD,SAMEA3275553,"(37.4257,-25.3156),(37.4257,-25.3156)",37.4257,-25.3156,marine biome,ocean,sea water,7.6
OSD,SAMEA3275526,"(55.03306,-1.43278),(55.03306,-1.43278)",55.03306,-1.43278,marine biome,sea,sea water,8.5
OSD,SAMEA3275490,"(48.359,-4.552),(48.359,-4.552)",48.359,-4.552,marine biome,sea,sea water,8.1
OSD,SAMEA3275483,"(51.796139,1.012958),(51.796139,1.012958)",51.796139,1.012958,marine biome,sea,sea water,8.28
OSD,SAMEA3275643,"(54.18194,7.9),(54.18194,7.9)",54.18194,7.9,marine biome,sea,sea water,8.11
OSD,SAMEA3275591,"(27.02527,33.91255),(27.02527,33.91253)",27.02527,33.91255,marine biome,sea,sea water,8.22
OSD,SAMEA3275590,"(27.04153,33.90703),(27.04153,33.9082)",27.04153,33.90703,marine biome,sea,sea water,8.218
OSD,SAMEA3275579,"(45.31435,12.508317),(45.31435,12.508317)",45.31435,12.508317,marine biome,sea,sea water,8.65
OSD,SAMEA3275573,"(54.8333,10),(54.8333,10)",54.8333,10,marine biome,sea,sea water,7.01
OSD,SAMEA3275568,"(43.9475,12.935),(43.9475,12.935)",43.9475,12.935,marine biome,sea,sea water,8.4
OSD,SAMEA3275567,"(43.8514,13.0731),(43.8514,13.0731)",43.8514,13.0731,marine biome,sea,sea water,8.5
OSD,SAMEA3275549,"(45.70092,13.71003),(45.70092,13.71003)",45.70092,13.71003,marine biome,sea,sea water,8.27
OSD,SAMEA3275554,"(1.2685,103.9168),(1.2726,103.9206)",1.2685,103.9168,marine biome,strait,sea water,7.9
OSD,SAMEA3275498,"(44.66666,-1.16666),(44.66666,-1.16666)",44.66666,-1.16666,marine pelagic biome,bay,sea water,8.05
OSD,SAMEA3282984,"(59.8822,23.2538),(59.8822,23.2538)",59.8822,23.2538,marine pelagic biome,coastal inlet,sea water,7.85
OSD,SAMEA3275465,"(-12.3382,130.6952),(-12.3382,130.6952)",-12.3382,130.6952,marine pelagic biome,sea,sea water,8.03
OSD,SAMEA3275575,"(45.4142,12.4378),(45.4142,12.4378)",45.4142,12.4378,mediterranean sea biome,coastal inlet,sea water,8.24
OSD,SAMEA3275602,"(45.4125,12.5265),(45.4125,12.5265)",45.4125,12.5265,mediterranean sea biome,coastal water body,sea water,8.28
OSD,SAMEA3275633,"(42.49,3.14),(42.49,3.14)",42.49,3.14,mediterranean sea biome,sea,sea water,8.278
OSD,SAMEA3275629,"(35.363732,33.289649),(35.362826,33.287118)",35.363732,33.289649,mediterranean sea biome,sea,sea water,8.37
OSD,SAMEA3275616,"(31.21667,29.96667),(31.21667,29.96667)",31.21667,29.96667,mediterranean sea biome,sea,sea water,8.01
OSD,SAMEA3275642,"(40.808,14.25),(40.808,14.25)",40.808,14.25,mediterranean sea biome,sea,sea water,8.11
OSD,SAMEA3275622,"(35.82,-5.75),(35.82,-5.75)",35.82,-5.75,mediterranean sea biome,strait,sea water,7.69
OSD,SAMEA3275574,"(-45.7442,170.7706),(-45.7442,170.7706)",-45.7442,170.7706,neritic epipelagic zone biome,ocean,sea water,8.35
Tara Oceans,SAMEA2731676,"(43.6879,-16.8523),(43.6858,-16.8474)",43.6879,-16.8523,marine biome,sea surface layer,particulate matter,8.09486
Tara Oceans,SAMEA2732078,"(32.9596,-66.5519),(32.9701,-66.5548)",32.9596,-66.5519,marine biome,sea surface layer,particulate matter,8.11269
Tara Oceans,SAMEA2732322,"(6.4959,-95.0499),(6.4946,-95.0463)",6.4959,-95.0499,marine biome,sea surface layer,particulate matter,7.98132
Tara Oceans,SAMEA2732277,"(6.4807,-95.0179),(6.48,-95.0153)",6.4807,-95.0179,marine biome,sea surface layer,particulate matter,7.98132
Tara Oceans,SAMEA2732443,"(11.2485,-152.4647),(11.2521,-152.4543)",11.2485,-152.4647,marine biome,sea surface layer,particulate matter,8.05152
Tara Oceans,SAMEA2732442,"(11.2663,-152.4036),(11.2678,-152.3972)",11.2663,-152.4036,marine biome,sea surface layer,particulate matter,8.05152
Tara Oceans,SAMEA2731578,"(-23.1,-135),(-23.1571,-135.0181)",-23.1,-135,marine biome,sea surface layer,particulate matter,8.03142
Tara Oceans,SAMEA2731531,"(-23.1,-135),(-23.1571,-135.0182)",-23.1,-135,marine biome,sea surface layer,particulate matter,8.03142
Tara Oceans,SAMEA2731721,"(-23.1,-135),(-23.1571,-135.0182)",-23.1,-135,marine biome,sea surface layer,particulate matter,8.03142
Tara Oceans,SAMEA2731720,"(-23.1,-135),(-23.1571,-135.031)",-23.1,-135,marine biome,sea surface layer,particulate matter,8.03142
Tara Oceans,SAMEA2731658,"(-23.2,-134.9),(-23.233,-134.9608)",-23.2,-134.9,marine biome,sea surface layer,particulate matter,8.04205
Tara Oceans,SAMEA2731626,"(-23.2,-134.9),(-23.2229,-134.9607)",-23.2,-134.9,marine biome,sea surface layer,particulate matter,8.04205
Tara Oceans,SAMEA2731525,"(-23.2,-134.9),(-23.2319,-134.9617)",-23.2,-134.9,marine biome,sea surface layer,particulate matter,8.05268
Tara Oceans,SAMEA2731524,"(-23.2,-134.9),(-23.2318,-134.9279)",-23.2,-134.9,marine biome,sea surface layer,particulate matter,8.05268
Tara Oceans,SAMEA2731573,"(-23.1195,-134.8995),(-23.1162,-134.9329)",-23.1195,-134.8995,marine biome,sea surface layer,particulate matter,8.04161
Tara Oceans,SAMEA2731517,"(-23.1107,-134.9326),(-23.1107,-134.9326)",-23.1107,-134.9326,marine biome,sea surface layer,particulate matter,8.04161
Tara Oceans,SAMEA2731613,"(-23.2165,-129.6279),(-23.2166,-129.6234)",-23.2165,-129.6279,marine biome,sea surface layer,particulate matter,7.79373
Tara Oceans,SAMEA2731973,"(-23.2512,-129.4536),(-23.2545,-129.4465)",-23.2512,-129.4536,marine biome,sea surface layer,particulate matter,7.79373
Tara Oceans,SAMEA2622538,"(-23.24,-129.4851),(-23.2811,-129.3947)",-23.24,-129.4851,marine biome,sea surface layer,particulate matter,7.79373
Tara Oceans,SAMEA2732643,"(0.053,-84.6196),(0.0561,-84.6261)",0.053,-84.6196,marine biome,sea surface layer,particulate matter,7.97007
Tara Oceans,SAMEA2732589,"(0.0294,-84.6065),(0.0247,-84.6024)",0.0294,-84.6065,marine biome,sea surface layer,particulate matter,7.97007
Tara Oceans,SAMEA2732548,"(-0.0116,-84.5908),(-0.0141,-84.5899)",-0.0116,-84.5908,marine biome,sea surface layer,particulate matter,7.97007
Tara Oceans,SAMEA2732369,"(-28.1261,-107.5399),(-28.1237,-107.5498)",-28.1261,-107.5399,marine biome,sea surface layer,particulate matter,8.03373
Tara Oceans,SAMEA2732838,"(-29.6485,-101.2832),(-29.646,-101.2916)",-29.6485,-101.2832,marine biome,sea surface layer,particulate matter,8.02852
Tara Oceans,SAMEA2732425,"(-29.6559,-101.2403),(-29.6597,-101.2351)",-29.6559,-101.2403,marine biome,sea surface layer,particulate matter,8.02852
Tara Oceans,SAMEA2732363,"(-29.6907,-101.1937),(-29.6954,-101.1897)",-29.6907,-101.1937,marine biome,sea surface layer,particulate matter,8.02852
Tara Oceans,SAMEA2732120,"(-31.3778,-93.9397),(-31.3727,-93.9387)",-31.3778,-93.9397,marine biome,sea surface layer,particulate matter,8.03336
Tara Oceans,SAMEA2732968,"(-31.4087,-93.9461),(-31.409,-93.9464)",-31.4087,-93.9461,marine biome,sea surface layer,particulate matter,8.03336
Tara Oceans,SAMEA2621855,"(-31.4372,-93.9573),(-31.4424,-93.9597)",-31.4372,-93.9573,marine biome,sea surface layer,particulate matter,8.03336
Tara Oceans,SAMEA2621794,"(-33.8785,-73.0369),(-34.0614,-73.1066)",-33.8785,-73.0369,marine biome,sea surface layer,particulate matter,8.09286
Tara Oceans,SAMEA2732362,"(-57.7789,-66.9554),(-57.7739,-66.9698)",-57.7789,-66.9554,marine biome,sea surface layer,particulate matter,8.1004
Tara Oceans,SAMEA2732304,"(-57.7608,-67.0136),(-57.7558,-67.0324)",-57.7608,-67.0136,marine biome,sea surface layer,particulate matter,8.1004
Tara Oceans,SAMEA2732543,"(-64.3307,-53.0536),(-64.3327,-53.0731)",-64.3307,-53.0536,marine biome,sea surface layer,particulate matter,8.20545
Tara Oceans,SAMEA2732484,"(-64.3567,-53.0487),(-64.358,-53.0534)",-64.3567,-53.0487,marine biome,sea surface layer,particulate matter,8.20545
Tara Oceans,SAMEA2732419,"(-64.3366,-52.9842),(-64.3373,-52.9847)",-64.3366,-52.9842,marine biome,sea surface layer,particulate matter,8.20545
Tara Oceans,SAMEA2732412,"(-54.3833,-65.0135),(-54.3826,-65.051)",-54.3833,-65.0135,marine biome,sea surface layer,particulate matter,8.10457
Tara Oceans,SAMEA2732895,"(-44.6517,-52.1264),(-44.6474,-52.1308)",-44.6517,-52.1264,marine biome,sea surface layer,particulate matter,8.13301
Tara Oceans,SAMEA2732891,"(-44.629,-52.147),(-44.6241,-52.1505)",-44.629,-52.147,marine biome,sea surface layer,particulate matter,8.13301
Tara Oceans,SAMEA2621364,"(-44.539,-52.4083),(-44.5342,-52.455)",-44.539,-52.4083,marine biome,sea surface layer,particulate matter,8.13301
Tara Oceans,SAMEA2731859,"(43.691,-16.857),(43.6904,-16.8544)",43.691,-16.857,marine biome,sea surface layer,particulate matter,8.09486
Tara Oceans,SAMEA2731672,"(43.6838,-16.8442),(43.6825,-16.8412)",43.6838,-16.8442,marine biome,sea surface layer,particulate matter,8.09486
Tara Oceans,SAMEA2623899,"(43.6906,-16.8555),(43.6792,-16.8344)",43.6906,-16.8555,marine biome,sea surface layer,particulate matter,8.09486
Tara Oceans,SAMEA2732056,"(36.1483,-28.996),(36.15,-28.9989)",36.1483,-28.996,marine biome,sea surface layer,particulate matter,8.09894
Tara Oceans,SAMEA2732052,"(36.1592,-29.0114),(36.1631,-29.0143)",36.1592,-29.0114,marine biome,sea surface layer,particulate matter,8.09894
Tara Oceans,SAMEA2623859,"(36.139,-28.9598),(36.1715,-29.023)",36.139,-28.9598,marine biome,sea surface layer,particulate matter,8.09894
Tara Oceans,SAMEA2732095,"(35.8606,-37.176),(35.8641,-37.1831)",35.8606,-37.176,marine biome,sea surface layer,particulate matter,8.11196
Tara Oceans,SAMEA2731788,"(35.8885,-37.2318),(35.8913,-37.2369)",35.8885,-37.2318,marine biome,sea surface layer,particulate matter,8.11196
Tara Oceans,SAMEA2731784,"(35.9108,-37.2671),(35.9167,-37.2761)",35.9108,-37.2671,marine biome,sea surface layer,particulate matter,8.11196
Tara Oceans,SAMEA2731634,"(31.8002,-64.1443),(31.7913,-64.1522)",31.8002,-64.1443,marine biome,sea surface layer,particulate matter,8.10764
Tara Oceans,SAMEA2732099,"(31.7515,-64.189),(31.7432,-64.1967)",31.7515,-64.189,marine biome,sea surface layer,particulate matter,8.10764
Tara Oceans,SAMEA2623741,"(31.8366,-64.109),(31.6948,-64.2489)",31.8366,-64.109,marine biome,sea surface layer,particulate matter,8.10764
Tara Oceans,SAMEA2732044,"(32.9956,-66.5512),(32.9997,-66.5655)",32.9956,-66.5512,marine biome,sea surface layer,particulate matter,8.11269
Tara Oceans,SAMEA2731996,"(33.0075,-66.5476),(33.0096,-66.547)",33.0075,-66.5476,marine biome,sea surface layer,particulate matter,8.11269
Tara Oceans,SAMEA2623721,"(32.9705,-66.531),(33.061,-66.5435)",32.9705,-66.531,marine biome,sea surface layer,particulate matter,8.11269
Tara Oceans,SAMEA2730873,"(34.804,-71.218),(34.7942,-71.2229)",34.804,-71.218,marine biome,sea surface layer,particulate matter,8.11404
Tara Oceans,SAMEA2730869,"(34.7726,-71.2361),(34.7631,-71.2422)",34.7726,-71.2361,marine biome,sea surface layer,particulate matter,8.11404
Tara Oceans,SAMEA2730594,"(39.1889,-70.0346),(39.194,-70.0499)",39.1889,-70.0346,marine biome,sea surface layer,particulate matter,7.8821
Tara Oceans,SAMEA2731031,"(39.218,-70.0325),(39.2214,-70.0322)",39.218,-70.0325,marine biome,sea surface layer,particulate matter,7.8821
Tara Oceans,SAMEA2623639,"(39.2173,-72.0327),(39.2305,-70.0377)",39.2173,-72.0327,marine biome,sea surface layer,particulate matter,7.8821
Tara Oceans,SAMEA2730956,"(29.7879,-79.64),(29.7812,-79.6299)",29.7879,-79.64,marine biome,sea surface layer,particulate matter,8.08884
Tara Oceans,SAMEA2730657,"(29.6757,-79.6016),(29.6721,-79.5929)",29.6757,-79.6016,marine biome,sea surface layer,particulate matter,8.08884
Tara Oceans,SAMEA2730918,"(25.5662,-88.417),(25.5593,-88.4126)",25.5662,-88.417,marine biome,sea surface layer,particulate matter,8.0769
Tara Oceans,SAMEA2623477,"(25.5416,-88.4044),(25.5264,-88.394)",25.5416,-88.4044,marine biome,sea surface layer,particulate matter,8.0769
Tara Oceans,SAMEA2732983,"(6.4791,-94.9751),(6.4808,-94.9704)",6.4791,-94.9751,marine biome,sea surface layer,particulate matter,7.98132
Tara Oceans,SAMEA2623417,"(6.4791,-94.9752),(6.4998,-94.9527)",6.4791,-94.9752,marine biome,sea surface layer,particulate matter,7.98132
Tara Oceans,SAMEA2732658,"(6.3168,-102.9602),(6.3199,-102.96)",6.3168,-102.9602,marine biome,sea surface layer,particulate matter,8.07
Tara Oceans,SAMEA2732654,"(14.3284,-102.9557),(14.3284,-102.9531)",14.3284,-102.9557,marine biome,sea surface layer,particulate matter,8.07
Tara Oceans,SAMEA2732607,"(14.1829,-116.6895),(14.1853,-116.6842)",14.1829,-116.6895,marine biome,sea surface layer,particulate matter,7.99483
Tara Oceans,SAMEA2732378,"(14.1903,-118.6722),(14.1927,-116.6474)",14.1903,-118.6722,marine biome,sea surface layer,particulate matter,7.99483
Tara Oceans,SAMEA2623282,"(14.2017,-116.6336),(14.2035,-116.6261)",14.2017,-116.6336,marine biome,sea surface layer,particulate matter,7.99483
Tara Oceans,SAMEA2732139,"(22.7028,-158.0335),(22.7091,-158.0247)",22.7028,-158.0335,marine biome,sea surface layer,particulate matter,8.06317
Tara Oceans,SAMEA2732906,"(22.7601,-157.9731),(22.7511,-157.9632)",22.7601,-157.9731,marine biome,sea surface layer,particulate matter,8.06317
Tara Oceans,SAMEA2731795,"(-1.9667,-84.6001),(-1.9778,-84.5992)",-1.9667,-84.6001,marine biome,sea surface layer,particulate matter,7.48487
Tara Oceans,SAMEA2732192,"(-34.025,-73.0878),(-34.0374,-73.09)",-34.025,-73.0878,marine biome,sea surface layer,particulate matter,8.09286
Tara Oceans,SAMEA2621795,"(-33.8785,-73.0369),(-34.0614,-73.1066)",-33.8785,-73.0369,marine biome,sea surface layer,particulate matter,8.09286
Tara Oceans,SAMEA2621793,"(-33.8785,-73.0369),(-34.0614,-73.1066)",-33.8785,-73.0369,marine biome,sea surface layer,particulate matter,8.09286
Tara Oceans,SAMEA2732696,"(-33.673,-71.962),(-33.6737,-71.9641)",-33.673,-71.962,marine biome,sea surface layer,particulate matter,8.11471
Tara Oceans,SAMEA2732628,"(-33.6766,-71.97),(-33.6771,-71.9719)",-33.6766,-71.97,marine biome,sea surface layer,particulate matter,8.11471
